,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_mexican_restaurant,full_address,geocoded
145958,pdeTqMHy2YUkFzWxvP1huw,"""Baja Fresh Mexican Grill""","""4916 S Fort Apache Rd""",Las Vegas,NV,89148,36.0991948,-115.2966878,3.5,18,1,"4916 S Fort Apache Rd, Las Vegas, NV, 89148","(36.0991948, -115.2966878)"
146266,XRfMD13CXYMF6601gmfrxw,"""Los Habañeros Authentic Mexican Restaurant""","""20255 Van Aken Blvd""",Shaker Heights,OH,44122,41.4659704,-81.5368226,3.5,66,1,"20255 Van Aken Blvd, Shaker Heights, OH, 44122","(41.4659704, -81.5368226)"
146597,JCmnEGCE5GPQeseGDWOqeQ,"""Neriberto's""","""5549 N 59th Ave.""",Glendale,AZ,85301,33.5189071,-112.1857988,2.5,3,1,"5549 N 59th Ave., Glendale, AZ, 85301","(33.5189071, -112.1857988)"
146710,kjs2IutpZINFnTWx4r6j0Q,"""El Bolillo Bakery""","""4544 Monona Dr""",Madison,WI,53716,43.0705233,-89.3254194,4.0,20,1,"4544 Monona Dr, Madison, WI, 53716","(43.0705233, -89.3254194)"
146882,e5dWTmERqPbB8sr4bk6OOQ,"""Cancun Mexican Restaurant""","""7431 Ridge Rd""",Parma,OH,44129,41.3634081,-81.73362949999999,3.0,5,1,"7431 Ridge Rd, Parma, OH, 44129","(41.3634081, -81.73362949999999)"
147186,emtAyZPvp_0b40levOzcnA,"""Blue Burrito Grille""","""7318 E Shea Blvd, Ste 101""",Scottsdale,AZ,85260,33.5830332,-111.9234659,3.5,57,1,"7318 E Shea Blvd, Ste 101, Scottsdale, AZ, 85260","(33.5830332, -111.9234659)"
147385,J7B-hSSYDYSIQx5xiqOJTw,"""Pacos Tacos""","""6140 Som Center Rd""",Solon,OH,44139,41.392125,-81.4386969,2.5,133,1,"6140 Som Center Rd, Solon, OH, 44139","(41.392125, -81.4386969)"
147762,You1TBLV0vNLzYddTR_9Ew,"""Julioberto's""","""2401 W Bethany Home Rd""",Phoenix,AZ,85015,33.52390159999999,-112.1107109,3.0,11,1,"2401 W Bethany Home Rd, Phoenix, AZ, 85015","(33.52390159999999, -112.1107109)"
147766,Xww2E2ym5cWX3-91Ml5Bfw,"""The Cantina Mexican Restaurant""","""Tuscany Suites & Casino, 255 E Flamingo Rd""",Las Vegas,NV,89136,36.1134337,-115.1602397,3.5,92,1,"Tuscany Suites & Casino, 255 E Flamingo Rd, Las Vegas, NV, 89136","(36.1134337, -115.1602397)"
147937,4ZNr_HOSCXMCzY4xN4WACA,"""Toucan Tacos""","""686 Queen Street E""",Toronto,ON,M4M 1G6,43.6588117,-79.3507743,2.5,14,1,"686 Queen Street E, Toronto, ON, M4M 1G6","(43.6588117, -79.3507743)"
148009,rdecr4xz5BJEs7ZJW01H_w,"""Uno Mas Mexican Grill""","""114 W Adams St""",Phoenix,AZ,85003,33.4494949,-112.0754424,3.0,5,1,"114 W Adams St, Phoenix, AZ, 85003","(33.4494949, -112.0754424)"
148043,jRPxWbqLHlwrKSOe34b24Q,"""Taco & Loco""","""1487 Rue Sainte-Catherine Est""",Montréal,QC,H2L 2H9,45.5210222,-73.55400019999999,3.0,7,1,"1487 Rue Sainte-Catherine Est, Montréal, QC, H2L 2H9","(45.5210222, -73.55400019999999)"
148368,a_ZMv-iiPD7m8ffY9M2d7g,"""Quesada Burritos & Tacos""","""2235 Yonge Street""",Toronto,ON,M4S 2C7,43.7061663,-79.398018,2.5,15,1,"2235 Yonge Street, Toronto, ON, M4S 2C7","(43.7061663, -79.398018)"
148435,SztouyS8L1dnunw8EDhRZg,"""Tortas El Güero""","""611 N Arizona Ave""",Chandler,AZ,85225,33.3139773,-111.8410453,4.5,4,1,"611 N Arizona Ave, Chandler, AZ, 85225","(33.3139773, -111.8410453)"
148523,fdS9moyk-R84-DgY5xrCRg,"""San Diego Taco Factory""","""7217 N Aurora Rd""",Aurora,OH,44202,41.3329262,-81.362998,3.0,71,1,"7217 N Aurora Rd, Aurora, OH, 44202","(41.3329262, -81.362998)"
148529,nnQDIQ2FM4EfJW76IbmjfQ,"""Blue Burrito Grille""","""Sky Harbor Airport, Terminals 3 & 4""",Phoenix,AZ,85073,33.4353521,-112.0075819,2.5,59,1,"Sky Harbor Airport, Terminals 3 & 4, Phoenix, AZ, 85073","(33.4353521, -112.0075819)"
148744,hoEZtpjQnBolxSmkrxHpWw,"""Susie's Mexican Cafe & Lounge""","""4044 S 16th St""",Phoenix,AZ,85040,33.4087586,-112.0474274,3.5,7,1,"4044 S 16th St, Phoenix, AZ, 85040","(33.4087586, -112.0474274)"
148978,VnIz2QOa4eEm_ViV6ckCZA,"""Taco Bell""","""4292 Blue Diamond Rd""",Las Vegas,NV,89139,36.0376881,-115.1976466,2.0,11,1,"4292 Blue Diamond Rd, Las Vegas, NV, 89139","(36.0376881, -115.1976466)"
149196,uFre_WMHGbNC_hCtBwM-dg,"""Durangos Mexican Grill""","""8560 W Desert Inn Rd""",Las Vegas,NV,89117,36.1300414,-115.2777854,3.0,13,1,"8560 W Desert Inn Rd, Las Vegas, NV, 89117","(36.1300414, -115.2777854)"
149414,TYd7ccoysodkT2SI-AT9Jg,"""Espee's Gourmet Tamales""","""4275 S Durango""",Las Vegas,NV,89147,36.1113796,-115.2794523,3.0,8,1,"4275 S Durango, Las Vegas, NV, 89147","(36.1113796, -115.2794523)"
149482,PVveyZsT6nwhRZIncbrWww,"""Jimboy's Tacos""","""6300 Charleston Blvd, Ste 1709""",Las Vegas,NV,89146,36.1594905,-115.2309225,3.0,3,1,"6300 Charleston Blvd, Ste 1709, Las Vegas, NV, 89146","(36.1594905, -115.2309225)"
149647,ASeXpAtDBSuRLFIwOl6rsg,"""Baja Loco Mesquite Grill & Cantina""","""5134 N 95th Ave""",Glendale,AZ,85305,33.5113643,-112.2642485,3.5,14,1,"5134 N 95th Ave, Glendale, AZ, 85305","(33.5113643, -112.2642485)"
149656,f-Nk4rNCmJhYom1_6RdWqg,"""Frida""","""117 State St""",Madison,WI,53703,43.0743774,-89.38735489999999,2.0,50,1,"117 State St, Madison, WI, 53703","(43.0743774, -89.38735489999999)"
149682,8pLlsYgvrC5SJL1Con8FYw,"""Baja California Restaurant & Cantina""","""1050 S Rampart Blvd""",Las Vegas,NV,89145,36.160118,-115.290889,3.5,27,1,"1050 S Rampart Blvd, Las Vegas, NV, 89145","(36.160118, -115.290889)"
149914,ndXuzuD4BpNIrm1I0nTsww,"""Distrito""","""4000 N Drinkwater Blvd""",Scottsdale,AZ,85251,33.4932996,-111.9222069,3.5,299,1,"4000 N Drinkwater Blvd, Scottsdale, AZ, 85251","(33.4932996, -111.9222069)"
150177,YV2nmpd7dz6VJiLQqBkECg,"""La Reina Michoacana""","""2601 N 32nd St""",Phoenix,AZ,85008,33.4769611,-112.0125888,4.5,3,1,"2601 N 32nd St, Phoenix, AZ, 85008","(33.4769611, -112.0125888)"
150408,gPc4tXMS_wt4g2yVUmco8w,"""The Revival""","""603 W University Dr""",Tempe,AZ,85281,33.421594,-111.9475681,4.0,73,1,"603 W University Dr, Tempe, AZ, 85281","(33.421594, -111.9475681)"
150506,lDRcpgmlrURLOdYiFXQ7wg,"""Gordo's Mexican Kitchen""","""6120 Creft Cir""",Indian Trail,NC,28079,35.0849028,-80.6345216,4.0,15,1,"6120 Creft Cir, Indian Trail, NC, 28079","(35.0849028, -80.6345216)"
150702,bxLmrsMdjAyz8QEqWml1CA,"""Corazon Mexican Cocina""","""4310 E Mcdwell Rd""",Phoenix,AZ,85008,33.4659056,-111.9893287,4.0,8,1,"4310 E Mcdwell Rd, Phoenix, AZ, 85008","(33.4659056, -111.9893287)"
150740,1ePxLE7eU4kRoags_ytAAg,"""Qdoba Mexican Grill""","""12005 N Tatum Blvd, Ste 109""",Phoenix,AZ,85028,33.595902,-111.9805444,3.0,62,1,"12005 N Tatum Blvd, Ste 109, Phoenix, AZ, 85028","(33.595902, -111.9805444)"
150893,-fX1N-Pg_kxa7KK6gCv8Ag,"""Los Arcos Mexican Restaurant""","""9601 N Tryon St""",Charlotte,NC,28262,35.3165655,-80.74017169999999,2.5,9,1,"9601 N Tryon St, Charlotte, NC, 28262","(35.3165655, -80.74017169999999)"
151736,BUVgOVIeyipLxHdoDtBIoA,"""Rivas Mexican Food""","""240 W Southern Ave""",Tempe,AZ,85282,33.3932333,-111.9427241,3.0,45,1,"240 W Southern Ave, Tempe, AZ, 85282","(33.3932333, -111.9427241)"
151890,dGDkqrsZNyZdRwaJtF3HwQ,"""Mariana's Cantina""","""140 Water St""",Henderson,NV,89015,36.0319904,-114.9836672,2.0,3,1,"140 Water St, Henderson, NV, 89015","(36.0319904, -114.9836672)"
152067,v44bpuCu4vM4AmD0_2K1QQ,"""Oaxaca Sky Harbor""","""3800 E Sky Harbor Blvd, Ste 4""",Phoenix,AZ,85034,33.4352284,-111.9978273,2.5,16,1,"3800 E Sky Harbor Blvd, Ste 4, Phoenix, AZ, 85034","(33.4352284, -111.9978273)"
152098,pNSHrFBlwWgTY9es9sdEWA,"""El Chiltepin Mexican Food""","""5602 S Central Ave""",Phoenix,AZ,85041,33.3956092,-112.0737424,4.5,8,1,"5602 S Central Ave, Phoenix, AZ, 85041","(33.3956092, -112.0737424)"
152877,v57Aq8TlBOrzo2j4SSpWCg,"""Restaurant Limon""","""2472, rue Notre-Dame Ouest""",Montréal,QC,H3J 1N5,45.4829959,-73.5747816,3.0,23,1,"2472, rue Notre-Dame Ouest, Montréal, QC, H3J 1N5","(45.4829959, -73.5747816)"
152985,Y_SIpYwL2VqsCZ4AqmCitQ,"""The Corn Flower""","""4807 E Greenway Rd""",Scottsdale,AZ,85254,33.6247111,-111.9773539,4.0,66,1,"4807 E Greenway Rd, Scottsdale, AZ, 85254","(33.6247111, -111.9773539)"
153037,fjvu3PkvrTOoIjNqL1vrJQ,"""Spotted Donkey Cantina""","""Village At Hayden, 8220 N Hayden Rd, Ste C111""",Scottsdale,AZ,85258,33.5560001,-111.899058,3.5,110,1,"Village At Hayden, 8220 N Hayden Rd, Ste C111, Scottsdale, AZ, 85258","(33.5560001, -111.899058)"
153170,ssZx3Jzhme38YTbLzaDY6Q,"""Mamacita's Cantina""","""216 E University Dr""",Tempe,AZ,85281,33.4222769,-111.9359486,3.0,4,1,"216 E University Dr, Tempe, AZ, 85281","(33.4222769, -111.9359486)"
153195,D_5II-fYES91wP0gV8AJuw,"""Rancho Papa Chulo's""","""10047 N Metro Pkwy E""",Phoenix,AZ,85051,33.5780813,-112.1180114,3.0,11,1,"10047 N Metro Pkwy E, Phoenix, AZ, 85051","(33.5780813, -112.1180114)"
153275,ktL8HhQaPVdwFAwqOYqF4A,"""3 Chiles Mexican Food""","""6730 W Cactus Rd""",Peoria,AZ,85381,33.5964627,-112.2031935,2.5,3,1,"6730 W Cactus Rd, Peoria, AZ, 85381","(33.5964627, -112.2031935)"
153308,a8uQhqCsy_CA74HqNBOuUA,"""Baja Soul Taqueria""","""8625-C Lindholm Dr""",Huntersville,NC,28078,35.44647,-80.87971,3.5,30,1,"8625-C Lindholm Dr, Huntersville, NC, 28078","(35.44647, -80.87971)"
153385,eMaU4zgVsM0tUPOm68s81Q,"""EL-Sombrero""","""Myliusstr. 15""",Ludwigsburg,BW,71638,48.8926109,9.186401499999999,3.0,10,1,"Myliusstr. 15, Ludwigsburg, BW, 71638","(48.8926109, 9.186401499999999)"
153808,1t2UKl2k59iMdNhCfppLcQ,"""Mad Tex Restaurant""","""6901 Rockside Rd""",Independence,OH,44131,41.3955449,-81.6417469,3.0,16,1,"6901 Rockside Rd, Independence, OH, 44131","(41.3955449, -81.6417469)"
153938,pVJ1g_-Pbc4LkjMUUaLADw,"""International Bistro""","""10220 W McDowell Rd""",Avondale,AZ,85392,33.4659249,-112.2803214,3.0,4,1,"10220 W McDowell Rd, Avondale, AZ, 85392","(33.4659249, -112.2803214)"
154009,kfo1hXvNtGGThfrZGaWtVw,"""Willy & Jose's""","""5111 Boulder Hwy""",Las Vegas,NV,89122,36.1120872,-115.061334,3.0,55,1,"5111 Boulder Hwy, Las Vegas, NV, 89122","(36.1120872, -115.061334)"
154427,FwuSvfRx_xkWV61VnCy9ug,"""La Perla Cafe""","""5912 W Glendale Ave""",Glendale,AZ,85301,33.5388098,-112.1873124,3.0,99,1,"5912 W Glendale Ave, Glendale, AZ, 85301","(33.5388098, -112.1873124)"
154715,zWrwVNAvrtVAhcDRWJJMEw,"""Pachuca - A Healthy Mexican Grill""","""4545 E McKellips Rd, Ste 108""",Mesa,AZ,85215,33.4512783,-111.7320925,1.5,3,1,"4545 E McKellips Rd, Ste 108, Mesa, AZ, 85215","(33.4512783, -111.7320925)"
154728,2C5nGjdzF0zMWvD9iVma0g,"""Diego's Mexican Bistro""","""118 State St""",Madison,WI,53703,43.0748964,-89.3872754,3.0,35,1,"118 State St, Madison, WI, 53703","(43.0748964, -89.3872754)"
155132,OYmloVC0p9qfkXvDTZvzcw,"""Salsita 14""","""1501 E Main St""",Mesa,AZ,85203,33.4149563,-111.7993927,3.0,7,1,"1501 E Main St, Mesa, AZ, 85203","(33.4149563, -111.7993927)"
155137,Ihb7UBlamsQu_baBkQ2V0g,"""Casa De Angelina""","""15226 W Bell Rd""",Surprise,AZ,85374,33.6390047,-112.3882551,2.5,4,1,"15226 W Bell Rd, Surprise, AZ, 85374","(33.6390047, -112.3882551)"
155158,i5vy3X8WBjQ-F7P8HqC7KA,"""Chinatown Cuisine""","""2000 E Charleston Blvd""",Las Vegas,NV,89104,36.1584345,-115.1210314,4.5,5,1,"2000 E Charleston Blvd, Las Vegas, NV, 89104","(36.1584345, -115.1210314)"
155175,Tni0_r0gWEEGlHSVlhDysA,"""Zef's Taco Grill""","""15643 N Reems Rd, Ste 106""",Surprise,AZ,85374,33.6262309,-112.3931596,4.5,10,1,"15643 N Reems Rd, Ste 106, Surprise, AZ, 85374","(33.6262309, -112.3931596)"
155179,ujUW_oXhTsdPqSTFK1sdZg,"""Loco Lime Mexican Grill""","""13016 Eastfield Rd""",Huntersville,NC,28078,35.3843662,-80.78616629999999,3.0,21,1,"13016 Eastfield Rd, Huntersville, NC, 28078","(35.3843662, -80.78616629999999)"
155391,H6TD-Kt1rYZBqzxSyidvFg,"""Reforma""","""35 Baldwin Street""",Toronto,ON,M5T 1L1,43.6558307,-79.39343029999999,4.0,8,1,"35 Baldwin Street, Toronto, ON, M5T 1L1","(43.6558307, -79.39343029999999)"
155411,zikXPy7iaEIs9kMmhtB0EA,"""Captain Tonys Bar and Grill""","""930 W Liberty St""",Medina,OH,44256,41.1443102,-81.8897937,3.5,4,1,"930 W Liberty St, Medina, OH, 44256","(41.1443102, -81.8897937)"
155767,beHSBHDusy2zW0sltwmzQw,"""El Charro's Taco Shop""","""5670 Simmons St, Ste 102""",North Las Vegas,NV,89031,36.26262630000001,-115.1795545,3.5,33,1,"5670 Simmons St, Ste 102, North Las Vegas, NV, 89031","(36.26262630000001, -115.1795545)"
155790,IcIqyNdDl4qz7BjSs0uRVQ,"""Mi Ranchito""","""346 Atwood St""",Pittsburgh,PA,15213,40.4385568,-79.95474779999999,3.0,14,1,"346 Atwood St, Pittsburgh, PA, 15213","(40.4385568, -79.95474779999999)"
155833,biepWr2CGkkit6zNFt2Dpw,"""Torta Rica""","""2755 N 91st Ave, Ste 100""",Phoenix,AZ,85037,33.4780125,-112.2545618,4.0,5,1,"2755 N 91st Ave, Ste 100, Phoenix, AZ, 85037","(33.4780125, -112.2545618)"
156207,RRtjC-KUE9vSbD09r6is2A,"""Salty Señorita""","""3636 N Scottsdale Rd""",Scottsdale,AZ,85251,33.4903072,-111.9264455,3.0,195,1,"3636 N Scottsdale Rd, Scottsdale, AZ, 85251","(33.4903072, -111.9264455)"
156270,Wnq5to0-jXyh0-_jRZ6VOQ,"""Z Tejas""","""20 W 6th St""",Tempe,AZ,85281,33.4245772,-111.9410241,3.5,276,1,"20 W 6th St, Tempe, AZ, 85281","(33.4245772, -111.9410241)"
156575,eoXI7xdnayP2gPN9jkhOdw,"""Chilero's Mexican Grill""","""1157 N Ellsworth Rd, Ste 101""",Mesa,AZ,85209,33.4363532,-111.6308007,3.5,13,1,"1157 N Ellsworth Rd, Ste 101, Mesa, AZ, 85209","(33.4363532, -111.6308007)"
156578,ZtdCS8XjmL4P6BvMOIQWag,"""Zaba's Mexican Grill""","""2120 N Rampart Blvd""",Las Vegas,NV,89128,36.1986903,-115.2828556,3.5,33,1,"2120 N Rampart Blvd, Las Vegas, NV, 89128","(36.1986903, -115.2828556)"
156853,rOs43_IYn3STyx3UCmlfXQ,"""Baja Fresh Mexican Grill""","""4032 N Scottsdale Rd""",Scottsdale,AZ,85251,33.4947554,-111.9263756,3.0,10,1,"4032 N Scottsdale Rd, Scottsdale, AZ, 85251","(33.4947554, -111.9263756)"
156896,yZ_j_nGryWlv0uHmAyVJXA,"""Garduno's Margarita Factory & Blue Agave""","""8787 N Scottsdale Rd, Ste 102""",Paradise Valley,AZ,85253,33.5666401,-111.9245697,2.5,16,1,"8787 N Scottsdale Rd, Ste 102, Paradise Valley, AZ, 85253","(33.5666401, -111.9245697)"
157287,nEQFnHydeX2A3bRRDAKqQg,"""Chuy's""","""4310 Sharon Rd""",Charlotte,NC,28211,35.1525343,-80.8280217,3.5,211,1,"4310 Sharon Rd, Charlotte, NC, 28211","(35.1525343, -80.8280217)"
157478,1ti16CM6jlDt66P5PDqyUg,"""La Joya Mexican Restaurant""","""3737 Milwaukee St""",Madison,WI,53714,43.0979158,-89.3201419,4.5,3,1,"3737 Milwaukee St, Madison, WI, 53714","(43.0979158, -89.3201419)"
157705,KTOwBIPPIjTckBc4654B6A,"""El Santo Cantina + Patio Bar + Restaurant""","""7301 E Butherus Dr""",Scottsdale,AZ,85260,33.6222369,-111.9217412,3.5,54,1,"7301 E Butherus Dr, Scottsdale, AZ, 85260","(33.6222369, -111.9217412)"
157708,RWIavDLPCkzyP_ZpkeGtcA,"""Machetes & Mexican Food""","""16816 N Cave Creek Rd""",Phoenix,AZ,85032,33.6390042,-112.0312657,3.5,3,1,"16816 N Cave Creek Rd, Phoenix, AZ, 85032","(33.6390042, -112.0312657)"
157813,8GRlTN7cdWR5mz38HySZzw,"""Cafe Carumba""","""7303 E Indian School Rd""",Scottsdale,AZ,85251,33.4946691,-111.9242563,3.5,60,1,"7303 E Indian School Rd, Scottsdale, AZ, 85251","(33.4946691, -111.9242563)"
158023,irJto0YhzVc5BDojslyfQg,"""America's Taco Shop""","""1229 S Power Rd, Ste 102""",Mesa,AZ,85206,33.3927187,-111.6838524,2.5,48,1,"1229 S Power Rd, Ste 102, Mesa, AZ, 85206","(33.3927187, -111.6838524)"
158796,Xpj_tQOGwRaicZKayLVp0g,"""Tia Rosa Taqueria""","""2135 E Baseline Rd""",Gilbert,AZ,85234,33.3785286,-111.7856637,2.5,20,1,"2135 E Baseline Rd, Gilbert, AZ, 85234","(33.3785286, -111.7856637)"
159132,GNdDJvRd3NYcczS-V9Kgxg,"""Koka Loka""","""940 Mont-Royal Ave""",Montréal,QC,H2J,45.5268302,-73.57999439999999,3.0,4,1,"940 Mont-Royal Ave, Montréal, QC, H2J","(45.5268302, -73.57999439999999)"
159176,EAFuhvRxoAhYARuiXCsUSw,"""Dos Coronas""","""269 E Highland Rd""",Macedonia,OH,44056,41.2995818,-81.516132,4.0,40,1,"269 E Highland Rd, Macedonia, OH, 44056","(41.2995818, -81.516132)"
159696,wRFVfqbMZYsApIIiKn7DcQ,"""Pancho's Mexican Buffet""","""1356 W Southern Ave""",Mesa,AZ,85202,33.3935213,-111.8618424,3.0,19,1,"1356 W Southern Ave, Mesa, AZ, 85202","(33.3935213, -111.8618424)"
159822,WwBadFHFU-81RJAKtTgB_Q,"""Tacos Los Toritos""","""6300 W Charleston Blvd""",Las Vegas,NV,89146,36.1594905,-115.2309225,3.5,22,1,"6300 W Charleston Blvd, Las Vegas, NV, 89146","(36.1594905, -115.2309225)"
160232,ROAhwL6lyogjyD3BdmFzYA,"""Los Burritos""","""1310 Silverado Ranch Blvd, Ste 101""",Las Vegas,NV,89183,36.014135,-115.1350968,3.5,15,1,"1310 Silverado Ranch Blvd, Ste 101, Las Vegas, NV, 89183","(36.014135, -115.1350968)"
160321,hl0b5B_I5xdNYC_w4Ut4ew,"""Big Fat Burrito""","""112 Dundas Street W""",Toronto,ON,M5G 1C3,43.6557212,-79.3842389,3.5,35,1,"112 Dundas Street W, Toronto, ON, M5G 1C3","(43.6557212, -79.3842389)"
160370,b8u5AasAkEcqTwKlSjcHIw,"""La Guanajuatence""","""1318 S Midvale Blvd.""",Madison,WI,53711,43.0380851,-89.4522411,4.0,26,1,"1318 S Midvale Blvd., Madison, WI, 53711","(43.0380851, -89.4522411)"
160596,GsaNBwJycUb6-MuFSYN5BQ,"""Taco Bell""","""2440 S Maryland Pkwy""",Las Vegas,NV,89104,36.144635,-115.137516,2.5,5,1,"2440 S Maryland Pkwy, Las Vegas, NV, 89104","(36.144635, -115.137516)"
160702,OE6y1kddCOo9iQc7RTjTow,"""Garcia's Mexican Restaurants""","""4420 E Camelback Rd, Ste A""",Phoenix,AZ,85018,33.5095437,-111.9853136,4.0,4,1,"4420 E Camelback Rd, Ste A, Phoenix, AZ, 85018","(33.5095437, -111.9853136)"
161369,4P6hZh7aieaZJXShzP3JQg,"""Oaxaca Restaurant""","""8925 N 12th St""",Phoenix,AZ,85020,33.5669135,-112.055648,3.0,4,1,"8925 N 12th St, Phoenix, AZ, 85020","(33.5669135, -112.055648)"
161642,vf-OLMuP-EB1vlqVGUx4CQ,"""Loco Patron""","""1327 E Chandler Blvd, Ste 108""",Phoenix,AZ,85048,33.3042889,-112.0553575,3.0,107,1,"1327 E Chandler Blvd, Ste 108, Phoenix, AZ, 85048","(33.3042889, -112.0553575)"
161658,kDZm3fZcLhotRwC50XE_qg,"""Super B Burrito""","""604 N Rainbow Blvd""",Las Vegas,NV,89122,36.179284,-115.2419674,4.0,13,1,"604 N Rainbow Blvd, Las Vegas, NV, 89122","(36.179284, -115.2419674)"
161748,uu-1sfZZanZRdxhX4p_sDA,"""Las Fuentes Mexican Restaurant""","""4462 William Penn Hwy""",Murrysville,PA,15668,40.426142,-79.674375,3.5,7,1,"4462 William Penn Hwy, Murrysville, PA, 15668","(40.426142, -79.674375)"
162398,JEYeBsODrUfUlZ3H8GOocw,"""Las Brassas Asados y Mariscos""","""1725 N Nellis Blvd""",Las Vegas,NV,89115,36.1908607,-115.0625851,3.0,3,1,"1725 N Nellis Blvd, Las Vegas, NV, 89115","(36.1908607, -115.0625851)"
162517,nFR7dDedxRuBeZz_6Cdalg,"""Cantina Laredo""","""7361 E Frank Lloyd Wright Blvd""",Scottsdale,AZ,85260,33.6368758,-111.9217412,3.5,254,1,"7361 E Frank Lloyd Wright Blvd, Scottsdale, AZ, 85260","(33.6368758, -111.9217412)"
162633,VKN9XWN0KFz5P8YMzC1DKA,"""Burrachos Fresh Mexican Grill""","""8333 Greenway Blvd, Suite 1000""",Middleton,WI,53562,43.0898672,-89.52650200000001,3.5,3,1,"8333 Greenway Blvd, Suite 1000, Middleton, WI, 53562","(43.0898672, -89.52650200000001)"
162652,brHPtKaECWAaKZnG2B4m6w,"""3 Amigos""","""3010 Boulevard Saint-Martin O""",Laval,QC,H7T 2J2,45.5582198,-73.7438767,2.5,7,1,"3010 Boulevard Saint-Martin O, Laval, QC, H7T 2J2","(45.5582198, -73.7438767)"
162957,zIOLoKIOXpGrzndARGhkAw,"""Pinatas""","""20343 N Hayden Rd, 120""",Scottsdale,AZ,85255,33.6700617,-111.9043548,3.0,5,1,"20343 N Hayden Rd, 120, Scottsdale, AZ, 85255","(33.6700617, -111.9043548)"
163249,tZ1CII-IQ6LgUWdDexDUAg,"""Baja Fresh Mexican Grill""","""14858 N Frank Lloyd Wright B""",Scottsdale,AZ,85260,33.621133,-111.8756294,4.0,5,1,"14858 N Frank Lloyd Wright B, Scottsdale, AZ, 85260","(33.621133, -111.8756294)"
163278,Rqf6LuH8i0Y8UaSgEzsQTg,"""Roberto's Mexican Food""","""675 W Union Hills Dr""",Phoenix,AZ,85027,33.65419,-112.0824127,2.0,20,1,"675 W Union Hills Dr, Phoenix, AZ, 85027","(33.65419, -112.0824127)"
163691,umBsUDjSPzF28LOw-U_NfA,"""Ricky's Tacos & Beer""","""7323 E Shoeman Ln""",Scottsdale,AZ,85251,33.5005562,-111.9231618,3.5,83,1,"7323 E Shoeman Ln, Scottsdale, AZ, 85251","(33.5005562, -111.9231618)"
163838,bQRdRJ3fBGXzTjptdAAecg,"""El Torito Mexican Restaurant & Cantina""","""6200 N Scottsdale Rd""",Paradise Valley,AZ,85253,33.5289474,-111.9264455,4.0,20,1,"6200 N Scottsdale Rd, Paradise Valley, AZ, 85253","(33.5289474, -111.9264455)"
163963,0QdYrqcJTJTvQNk-1WsCbA,"""Gil's Kitchen""","""7631 Sharon Lake Rd, Ste J""",Charlotte,NC,28210,35.1281925,-80.8749746,4.5,34,1,"7631 Sharon Lake Rd, Ste J, Charlotte, NC, 28210","(35.1281925, -80.8749746)"
164043,TlwmWPxMOSXOsey0ylMLeQ,"""Garduno's""","""6970 N 95th Ave""",Glendale,AZ,85305,33.5367983,-112.2647142,2.5,7,1,"6970 N 95th Ave, Glendale, AZ, 85305","(33.5367983, -112.2647142)"
164169,_mlFa4uRu3oFUXJghRHttw,"""Tex Mex 2""","""64 Thistle Street""",Edinburgh,EDH,EH2 1EN,55.9538133,-3.1998717,4.5,48,1,"64 Thistle Street, Edinburgh, EDH, EH2 1EN","(55.9538133, -3.1998717)"
164559,RDQpH7J6PBpVzE9pNDKcoA,"""Peppers Mexican Grill""","""6883 S Eastern Ave""",Las Vegas,NV,89119,36.065173,-115.1191088,4.0,12,1,"6883 S Eastern Ave, Las Vegas, NV, 89119","(36.065173, -115.1191088)"
164576,YUCFf9FJg1YgP9CAvl4_GQ,"""The Bucket Co.""","""196 Main Street S""",Newmarket,ON,L3Y 3Y9,44.0532753,-79.4576215,4.0,6,1,"196 Main Street S, Newmarket, ON, L3Y 3Y9","(44.0532753, -79.4576215)"
165033,PgW75NwQUJ1wNOapwZ1bnw,"""La Victoria Mexican Grill""","""757 E Chandler Blvd""",Chandler,AZ,85225,33.3058201,-111.828772,4.0,8,1,"757 E Chandler Blvd, Chandler, AZ, 85225","(33.3058201, -111.828772)"
165187,zibTVHwQMACJCP5pjRUupQ,"""Chuy's Mesquite Broiler""","""4623 E Elliot Rd""",Phoenix,AZ,85044,33.3484358,-111.9838048,3.0,4,1,"4623 E Elliot Rd, Phoenix, AZ, 85044","(33.3484358, -111.9838048)"
165461,s6oqPVuLpDRoKnrfFdRIxQ,"""Garcia's Mexican Restaurants""","""4400 S Rural Rd""",Tempe,AZ,85282,33.3847753,-111.9281688,3.0,25,1,"4400 S Rural Rd, Tempe, AZ, 85282","(33.3847753, -111.9281688)"
165632,zw9_mqWBn1QCfZg88w0Exg,"""Chevys Fresh Mex""","""1300 W Sunset Rd""",Henderson,NV,89014,36.0669809,-115.041821,3.5,156,1,"1300 W Sunset Rd, Henderson, NV, 89014","(36.0669809, -115.041821)"
165837,9k-OM2Dp-XvpDVNn-XcCHA,"""Villalpando's""","""7450 W Chandler Blvd""",Chandler,AZ,85226,33.3058111,-111.9692697,3.5,13,1,"7450 W Chandler Blvd, Chandler, AZ, 85226","(33.3058111, -111.9692697)"
166364,e8YgQWzUnmiMnShyg1i-eg,"""Manolito's""","""Arkansasstr. 16A""",Stuttgart,BW,70569,48.7327159,9.0830556,2.5,3,1,"Arkansasstr. 16A, Stuttgart, BW, 70569","(48.7327159, 9.0830556)"
